City_ID,coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,cod,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,rain,snow
934,"{'lon': 130.8418, 'lat': -12.4611}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 30.75, 'feels_like': 31.34, 'temp_min': 30.5, 'temp_max': 31.7, 'pressure': 1011, 'humidity': 45, 'sea_level': 1011, 'grnd_level': 1009}",10000.0,"{'speed': 6.71, 'deg': 20}",{'all': 0},1722582849.0,"{'type': 1, 'id': 9574, 'country': 'AU', 'sunrise': 1722548129, 'sunset': 1722589812}",34200.0,2073124.0,Darwin,200.0,,,,,,,,,,,
935,,,,,,,,,,,,,,darwin,-12.4611,130.8418,31.7,45.0,0.0,6.71,AU,1722582849.0,,
936,"{'lon': -155.9522, 'lat': 19.6228}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 21.95, 'feels_like': 22.5, 'temp_min': 21.04, 'temp_max': 21.97, 'pressure': 1018, 'humidity': 88, 'sea_level': 1018, 'grnd_level': 980}",10000.0,"{'speed': 1.54, 'deg': 261, 'gust': 2.14}",{'all': 82},1722582850.0,"{'type': 2, 'id': 2002394, 'country': 'US', 'sunrise': 1722528001, 'sunset': 1722574803}",-36000.0,5856050.0,Holualoa,200.0,,,,,,,,,,,
937,,,,,,,,,,,,,,holualoa,19.6228,-155.9522,21.97,88.0,82.0,1.54,US,1722582850.0,,
938,"{'lon': 76.9242, 'lat': 60.9794}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 26.01, 'feels_like': 26.01, 'temp_min': 26.01, 'temp_max': 26.01, 'pressure': 1000, 'humidity': 54, 'sea_level': 1000, 'grnd_level': 995}",10000.0,"{'speed': 7.25, 'deg': 145, 'gust': 9.92}",{'all': 100},1722582851.0,"{'type': 1, 'id': 8986, 'country': 'RU', 'sunrise': 1722551344, 'sunset': 1722612476}",18000.0,7290697.0,Izluchinsk,200.0,,,,,,,,,,,
939,,,,,,,,,,,,,,izluchinsk,60.9794,76.9242,26.01,54.0,100.0,7.25,RU,1722582851.0,,
940,"{'lon': 107.7833, 'lat': 10.6667}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 31.1, 'feels_like': 36.68, 'temp_min': 31.1, 'temp_max': 31.1, 'pressure': 1007, 'humidity': 66, 'sea_level': 1007, 'grnd_level': 1003}",10000.0,"{'speed': 5.17, 'deg': 232, 'gust': 6.6}",{'all': 100},1722582852.0,"{'country': 'VN', 'sunrise': 1722551863, 'sunset': 1722597146}",25200.0,1577995.0,Lagi,200.0,,,,,,,,,,,
941,,,,,,,,,,,,,,la gi,10.6667,107.7833,31.1,66.0,100.0,5.17,VN,1722582852.0,,
942,"{'lon': 140.7, 'lat': -2.5333}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 31.66, 'feels_like': 38.66, 'temp_min': 31.66, 'temp_max': 31.66, 'pressure': 1008, 'humidity': 74, 'sea_level': 1008, 'grnd_level': 989}",10000.0,"{'speed': 3.4, 'deg': 70, 'gust': 4.08}",{'all': 80},1722582853.0,"{'type': 1, 'id': 9345, 'country': 'ID', 'sunrise': 1722544990, 'sunset': 1722588219}",32400.0,2082600.0,Jayapura,200.0,,,,,,,,,,,
943,,,,,,,,,,,,,,jayapura,-2.5333,140.7,31.66,74.0,80.0,3.4,ID,1722582853.0,,
944,"{'lon': -9.3811, 'lat': 39.3558}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 19.21, 'feels_like': 19.61, 'temp_min': 17.74, 'temp_max': 20.11, 'pressure': 1017, 'humidity': 93, 'sea_level': 1017, 'grnd_level': 1016}",10000.0,"{'speed': 8.24, 'deg': 357, 'gust': 12.1}",{'all': 13},1722582854.0,"{'type': 2, 'id': 2002825, 'country': 'PT', 'sunrise': 1722577113, 'sunset': 1722628132}",3600.0,2264923.0,Peniche,200.0,,,,,,,,,,,
945,,,,,,,,,,,,,,peniche,39.3558,-9.3811,20.11,93.0,13.0,8.24,PT,1722582854.0,,
946,"{'lon': 36.2032, 'lat': 16.1525}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 23.07, 'feels_like': 23.68, 'temp_min': 23.07, 'temp_max': 23.07, 'pressure': 1015, 'humidity': 86, 'sea_level': 1015, 'grnd_level': 966}",10000.0,"{'speed': 7.27, 'deg': 187, 'gust': 11.11}",{'all': 100},1722582855.0,"{'country': 'SD', 'sunrise': 1722568593, 'sunset': 1722614773}",7200.0,364027.0,Wagar,200.0,,,,,,,,,,{'1h': 0.52},
947,,,,,,,,,,,,,,wagar,16.1525,36.2032,23.07,86.0,100.0,7.27,SD,1722582855.0,,
948,"{'lon': -124.8028, 'lat': 49.2413}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 21.04, 'feels_like': 20.77, 'temp_min': 20.91, 'temp_max': 21.91, 'pressure': 1017, 'humidity': 60, 'sea_level': 1017, 'grnd_level': 969}",10000.0,"{'speed': 0.29, 'deg': 158, 'gust': 0.69}",{'all': 10},1722582857.0,"{'type': 2, 'id': 20469, 'country': 'CA', 'sunrise': 1722603207, 'sunset': 1722657438}",-25200.0,6111632.0,Port Alberni,200.0,,,,,,,,,,,
949,,,,,,,,,,,,,,port alberni,49.2413,-124.8028,21.91,60.0,10.0,0.29,CA,1722582857.0,,
950,"{'lon': 170.5036, 'lat': -45.8742}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 4.89, 'feels_like': 3.56, 'temp_min': 4.89, 'temp_max': 4.89, 'pressure': 1029, 'humidity': 87, 'sea_level': 1029, 'grnd_level': 1014}",10000.0,"{'speed': 1.71, 'deg': 256, 'gust': 1.89}",{'all': 17},1722582858.0,"{'type': 2, 'id': 75281, 'country': 'NZ', 'sunrise': 1722542166, 'sunset': 1722576738}",43200.0,2191562.0,Dunedin,200.0,,,,,,,,,,,
951,,,,,,,,,,,,,,dunedin,-45.8742,170.5036,4.89,87.0,17.0,1.71,NZ,1722582858.0,,
952,"{'lon': 132.75, 'lat': -5.6667}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 25.29, 'feels_like': 26.2, 'temp_min': 25.29, 'temp_max': 25.29, 'pressure': 1010, 'humidity': 89, 'sea_level': 1010, 'grnd_level': 1009}",10000.0,"{'speed': 9.9, 'deg': 142, 'gust': 12.62}",{'all': 18},1722582859.0,"{'country': 'ID', 'sunrise': 1722547139, 'sunset': 1722589886}",32400.0,1623197.0,Tual,200.0,,,,,,,,,,,
953,,,,,,,,,,,,,,tual,-5.6667,132.75,25.29,89.0,18.0,9.9,ID,1722582859.0,,
954,"{'lon': 119.7667, 'lat': 53.7333}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 26.27, 'feels_like': 26.27, 'temp_min': 26.27, 'temp_max': 26.27, 'pressure': 1005, 'humidity': 28, 'sea_level': 1005, 'grnd_level': 935}",10000.0,"{'speed': 2.22, 'deg': 151, 'gust': 2.59}",{'all': 32},1722582860.0,"{'country': 'RU', 'sunrise': 1722543430, 'sunset': 1722599827}",32400.0,2019912.0,Mogocha,200.0,,,,,,,,,,,
955,,,,,,,,,,,,,,mogocha,53.7333,119.7667,26.27,28.0,32.0,2.22,RU,1722582860.0,,
956,"{'lon': 28.8158, 'lat': -28.5242}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 12.21, 'feels_like': 11.16, 'temp_min': 12.21, 'temp_max': 12.21, 'pressure': 1024, 'humidity': 64, 'sea_level': 1024, 'grnd_level': 842}",10000.0,"{'speed': 6.71, 'deg': 287, 'gust': 16.64}",{'all': 72},1722582861.0,"{'country': 'ZA', 'sunrise': 1722574008, 'sunset': 1722612904}",7200.0,965401.0,Phuthaditjhaba,200.0,,,,,,,,,,,
957,,,,,,,,,,,,,,phuthaditjhaba,-28.5242,28.8158,12.21,64.0,72.0,6.71,ZA,1722582861.0,,
958,"{'lon': 1.3862, 'lat': 51.3813}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 18.35, 'feels_like': 18.59, 'temp_min': 18.16, 'temp_max': 19.39, 'pressure': 1012, 'humidity': 90, 'sea_level': 1012, 'grnd_level': 1010}",10000.0,"{'speed': 2.19, 'deg': 139, 'gust': 2.51}",{'all': 3},1722582862.0,"{'type': 2, 'id': 2072746, 'country': 'GB', 'sunrise': 1722572437, 'sunset': 1722627640}",3600.0,2643044.0,Margate,200.0,,,,,,,,,,,
959,,,,,,,,,,,,,,margate,51.3813,1.3862,19.39,90.0,3.0,2.19,GB,1722582862.0,,
960,"{'lon': 138.4333, 'lat': 38.0833}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 28.85, 'feels_like': 31.88, 'temp_min': 28.85, 'temp_max': 28.85, 'pressure': 1006, 'humidity': 67, 'sea_level': 1006, 'grnd_level': 990}",10000.0,"{'speed': 0.28, 'deg': 350, 'gust': 1.1}",{'all': 7},1722582863.0,"{'country': 'JP', 'sunrise': 1722541787, 'sunset': 1722592510}",32400.0,1853371.0,Ryōtsu-minato,200.0,,,,,,,,,,,
961,,,,,,,,,,,,,,ryotsu-minato,38.0833,138.4333,28.85,67.0,7.0,0.28,JP,1722582863.0,,
962,"{'lon': 60.4206, 'lat': 60.6911}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 16.9, 'feels_like': 17.05, 'temp_min': 16.9, 'temp_max': 16.9, 'pressure': 996, 'humidity': 92, 'sea_level': 996, 'grnd_level': 980}",10000.0,"{'speed': 2.36, 'deg': 1, 'gust': 3.93}",{'all': 100},1722582864.0,"{'country': 'RU', 'sunrise': 1722555433, 'sunset': 1722616309}",18000.0,1505260.0,Ivdel',200.0,,,,,,,,,,,
963,,,,,,,,,,,,,,ivdel',60.6911,60.4206,16.9,92.0,100.0,2.36,RU,1722582864.0,,
964,"{'lon': -89.6, 'lat': -0.9}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 19.19, 'feels_like': 19.41, 'temp_min': 19.19, 'temp_max': 19.19, 'pressure': 1016, 'humidity': 86, 'sea_level': 1016, 'grnd_level': 1005}",10000.0,"{'speed': 4.79, 'deg': 179, 'gust': 5.75}",{'all': 52},1722582865.0,"{'country': 'EC', 'sunrise': 1722600134, 'sunset': 1722643615}",-21600.0,3652758.0,Puerto Baquerizo Moreno,200.0,,,,,,,,,,,
965,,,,,,,,,,,,,,puerto baquerizo moreno,-0.9,-89.6,19.19,86.0,52.0,4.79,EC,1722582865.0,,
966,"{'lon': -113.2899, 'lat': 37.1753}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 29.3, 'feels_like': 28.07, 'temp_min': 28.04, 'temp_max': 31.39, 'pressure': 1015, 'humidity': 29, 'sea_level': 1015, 'grnd_level': 877}",10000.0,"{'speed': 0.71, 'deg': 323, 'gust': 0.91}",{'all': 96},1722582866.0,"{'type': 2, 'id': 2085972, 'country': 'US', 'sunrise': 1722602354, 'sunset': 1722652765}",-21600.0,5540831.0,Hurricane,200.0,,,,,,,,,,,
967,,,,,,,,,,,,,,hurricane,37.1753,-113.2899,31.39,29.0,96.0,0.71,US,1722582866.0,,
968,"{'lon': 37.9333, 'lat': -9.7667}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 24.33, 'feels_like': 23.92, 'temp_min': 24.33, 'temp_max': 24.33, 'pressure': 1022, 'humidity': 42, 'sea_level': 1022, 'grnd_level': 966}",10000.0,"{'speed': 4.12, 'deg': 156, 'gust': 6.09}",{'all': 9},1722582867.0,"{'country': 'TZ', 'sunrise': 1722570210, 'sunset': 1722612325}",10800.0,155921.0,Liwale,200.0,,,,,,,,,,,
969,,,,,,,,,,,,,,liwale,-9.7667,37.9333,24.33,42.0,9.0,4.12,TZ,1722582867.0,,
970,"{'lon': 86.1778, 'lat': 69.4058}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 23.61, 'feels_like': 23.18, 'temp_min': 23.61, 'temp_max': 23.61, 'pressure': 1006, 'humidity': 44, 'sea_level': 1006, 'grnd_level': 1003}",10000.0,"{'speed': 2.65, 'deg': 180, 'gust': 3.11}",{'all': 30},1722582868.0,"{'country': 'RU', 'sunrise': 1722542903, 'sunset': 1722616476}",25200.0,1507116.0,Dudinka,200.0,,,,,,,,,,,
971,,,,,,,,,,,,,,dudinka,69.4058,86.1778,23.61,44.0,30.0,2.65,RU,1722582868.0,,
972,"{'lon': 21.6333, 'lat': 37.0667}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 26.34, 'feels_like': 26.34, 'temp_min': 26.34, 'temp_max': 26.34, 'pressure': 1010, 'humidity': 51, 'sea_level': 1010, 'grnd_level': 987}",10000.0,"{'speed': 3.46, 'deg': 334, 'gust': 3.88}",{'all': 0},1722582869.0,"{'type': 1, 'id': 6621, 'country': 'GR', 'sunrise': 1722569968, 'sunset': 1722620391}",10800.0,262104.0,Gargaliánoi,200.0,,,,,,,,,,,
973,,,,,,,,,,,,,,gargalianoi,37.0667,21.6333,26.34,51.0,0.0,3.46,GR,1722582869.0,,
974,"{'lon': 136.2939, 'lat': 44.7561}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 17.89, 'feels_like': 18.29, 'temp_min': 17.89, 'temp_max': 17.89, 'pressure': 1005, 'humidity': 98, 'sea_level': 1005, 'grnd_level': 986}",1500.0,"{'speed': 2.42, 'deg': 76, 'gust': 8.63}",{'all': 100},1722582870.0,"{'country': 'RU', 'sunrise': 1722541310, 'sunset': 1722594015}",36000.0,2017912.0,Plastun,200.0,,,,,,,,,,{'1h': 0.37},
975,,,,,,,,,,,,,,plastun,44.7561,136.2939,17.89,98.0,100.0,2.42,RU,1722582870.0,,
976,"{'lon': -71.744, 'lat': 18.0384}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 27.14, 'feels_like': 28.75, 'temp_min': 27.14, 'temp_max': 27.14, 'pressure': 1015, 'humidity': 66, 'sea_level': 1015, 'grnd_level': 996}",10000.0,"{'speed': 0.62, 'deg': 149, 'gust': 0.63}",{'all': 100},1722582871.0,"{'country': 'DO', 'sunrise': 1722594345, 'sunset': 1722640833}",-14400.0,3495137.0,Pedernales,200.0,,,,,,,,,,,
977,,,,,,,,,,,,,,pedernales,18.0384,-71.744,27.14,66.0,100.0,0.62,DO,1722582871.0,,
978,"{'lon': 148.2333, 'lat': -20.0167}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 20.76, 'feels_like': 20.46, 'temp_min': 20.76, 'temp_max': 20.76, 'pressure': 1021, 'humidity': 60, 'sea_level': 1021, 'grnd_level': 1020}",10000.0,"{'speed': 8.22, 'deg': 107, 'gust': 8.38}",{'all': 0},1722582872.0,"{'country': 'AU', 'sunrise': 1722544581, 'sunset': 1722585013}",36000.0,2174444.0,Bowen,200.0,,,,,,,,,,,
979,,,,,,,,,,,,,,bowen,-20.0167,148.2333,20.76,60.0,0.0,8.22,AU,1722582872.0,,
980,"{'lon': 45.1033, 'lat': -12.9536}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 28.59, 'feels_like': 31.37, 'temp_min': 28.59, 'temp_max': 28.59, 'pressure': 1020, 'humidity': 67, 'sea_level': 1020, 'grnd_level': 1012}",10000.0,"{'speed': 7.89, 'deg': 150, 'gust': 7.58}",{'all': 3},1722582874.0,"{'type': 1, 'id': 2131, 'country': 'YT', 'sunrise': 1722568741, 'sunset': 1722610353}",10800.0,1090476.0,Kani Keli,200.0,,,,,,,,,,,
981,,,,,,,,,,,,,,kani keli,-12.9536,45.1033,28.59,67.0,3.0,7.89,YT,1722582874.0,,
982,"{'lon': 134.0833, 'lat': -0.8667}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 28.09, 'feels_like': 31.26, 'temp_min': 28.09, 'temp_max': 28.09, 'pressure': 1008, 'humidity': 73, 'sea_level': 1008, 'grnd_level': 1005}",10000.0,"{'speed': 1.87, 'deg': 102, 'gust': 1.73}",{'all': 100},1722582875.0,"{'country': 'ID', 'sunrise': 1722546450, 'sunset': 1722589935}",32400.0,1636308.0,Manokwari,200.0,,,,,,,,,,,
983,,,,,,,,,,,,,,manokwari,-0.8667,134.0833,28.09,73.0,100.0,1.87,ID,1722582875.0,,
984,"{'lon': 120.4264, 'lat': 60.3736}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 22.78, 'feels_like': 21.79, 'temp_min': 22.78, 'temp_max': 22.78, 'pressure': 1008, 'humidity': 26, 'sea_level': 1008, 'grnd_level': 992}",10000.0,"{'speed': 2.68, 'deg': 94, 'gust': 3.07}",{'all': 100},1722582876.0,"{'country': 'RU', 'sunrise': 1722541138, 'sunset': 1722601802}",32400.0,2018571.0,Olyokminsk,200.0,,,,,,,,,,,
985,,,,,,,,,,,,,,olyokminsk,60.3736,120.4264,22.78,26.0,100.0,2.68,RU,1722582876.0,,
986,"{'lon': -8.6151, 'lat': 41.5388}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 19.95, 'feels_like': 20.35, 'temp_min': 17.6, 'temp_max': 19.95, 'pressure': 1017, 'humidity': 90, 'sea_level': 1017, 'grnd_level': 1005}",10000.0,"{'speed': 0.8, 'deg': 356, 'gust': 1.31}",{'all': 12},1722582877.0,"{'type': 2, 'id': 2021760, 'country': 'PT', 'sunrise': 1722576619, 'sunset': 1722628259}",3600.0,2742416.0,Barcelos,200.0,,,,,,,,,,,
987,,,,,,,,,,,,,,barcelos,41.5388,-8.6151,19.95,90.0,12.0,0.8,PT,1722582877.0,,
988,"{'lon': 86.7667, 'lat': 20.7833}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 30.93, 'feels_like': 35.2, 'temp_min': 30.93, 'temp_max': 30.93, 'pressure': 999, 'humidity': 62, 'sea_level': 999, 'grnd_level': 999}",10000.0,"{'speed': 7.12, 'deg': 232, 'gust': 11.48}",{'all': 100},1722582878.0,"{'country': 'IN', 'sunrise': 1722556052, 'sunset': 1722603045}",19800.0,1274761.0,Chāndbāli,200.0,,,,,,,,,,{'1h': 1},
989,,,,,,,,,,,,,,chandbali,20.7833,86.7667,30.93,62.0,100.0,7.12,IN,1722582878.0,,
990,"{'lon': 31.8869, 'lat': 51.048}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 23.67, 'feels_like': 23.14, 'temp_min': 23.67, 'temp_max': 23.67, 'pressure': 1008, 'humidity': 40, 'sea_level': 1008, 'grnd_level': 994}",10000.0,"{'speed': 3.53, 'deg': 308, 'gust': 4.77}",{'all': 0},1722582879.0,"{'country': 'UA', 'sunrise': 1722565184, 'sunset': 1722620254}",10800.0,699942.0,Nizhyn,200.0,,,,,,,,,,,
991,,,,,,,,,,,,,,nizhyn,51.048,31.8869,23.67,40.0,0.0,3.53,UA,1722582879.0,,
992,"{'lon': 13.5472, 'lat': -12.4314}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 20.63, 'feels_like': 20.84, 'temp_min': 20.63, 'temp_max': 20.63, 'pressure': 1015, 'humidity': 80, 'sea_level': 1015, 'grnd_level': 1013}",10000.0,"{'speed': 1.58, 'deg': 241, 'gust': 1.75}",{'all': 30},1722582880.0,"{'country': 'AO', 'sunrise': 1722576271, 'sunset': 1722617969}",3600.0,3350246.0,Catumbela,200.0,,,,,,,,,,,
993,,,,,,,,,,,,,,catumbela,-12.4314,13.5472,20.63,80.0,30.0,1.58,AO,1722582880.0,,
994,"{'lon': -74.3659, 'lat': 49.9168}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 18.79, 'feels_like': 19.02, 'temp_min': 18.79, 'temp_max': 18.79, 'pressure': 1010, 'humidity': 88, 'sea_level': 1010, 'grnd_level': 965}",10000.0,"{'speed': 3.09, 'deg': 270}",{'all': 0},1722582881.0,"{'type': 1, 'id': 859, 'country': 'CA', 'sunrise': 1722590952, 'sunset': 1722645484}",-14400.0,5921147.0,Chibougamau,200.0,,,,,,,,,,,
995,,,,,,,,,,,,,,chibougamau,49.9168,-74.3659,18.79,88.0,0.0,3.09,CA,1722582881.0,,
996,"{'lon': 42.1183, 'lat': 16.7022}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,"{'temp': 29.88, 'feels_like': 36.49, 'temp_min': 29.88, 'temp_max': 29.88, 'pressure': 1009, 'humidity': 77, 'sea_level': 1009, 'grnd_level': 1009}",10000.0,"{'speed': 9.49, 'deg': 286, 'gust': 9.89}",{'all': 47},1722582882.0,"{'country': 'SA', 'sunrise': 1722567127, 'sunset': 1722613400}",10800.0,106744.0,Farasān,200.0,,,,,,,,,,{'1h': 1.51},
997,,,,,,,,,,,,,,farasan,16.7022,42.1183,29.88,77.0,47.0,9.49,SA,1722582882.0,,
998,"{'lon': 149.1833, 'lat': -21.0833}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 20.27, 'feels_like': 20.15, 'temp_min': 20.27, 'temp_max': 20.36, 'pressure': 1023, 'humidity': 69, 'sea_level': 1023, 'grnd_level': 1022}",10000.0,"{'speed': 5.86, 'deg': 137, 'gust': 7.32}",{'all': 0},1722582883.0,"{'type': 2, 'id': 2093832, 'country': 'AU', 'sunrise': 1722544445, 'sunset': 1722584692}",36000.0,2177914.0,Andergrove,200.0,,,,,,,,,,,
999,,,,,,,,,,,,,,andergrove,-21.0833,149.1833,20.36,69.0,0.0,5.86,AU,1722582883.0,,
1000,"{'lon': 171.2275, 'lat': 8.7058}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 28.27, 'feels_like': 31.5, 'temp_min': 28.27, 'temp_max': 28.27, 'pressure': 1012, 'humidity': 72, 'sea_level': 1012, 'grnd_level': 1010}",10000.0,"{'speed': 0.53, 'deg': 228, 'gust': 0.58}",{'all': 3},1722582884.0,"{'country': 'MH', 'sunrise': 1722536791, 'sunset': 1722581766}",43200.0,4039539.0,Taroa,200.0,,,,,,,,,,,
1001,,,,,,,,,,,,,,taroa,8.7058,171.2275,28.27,72.0,3.0,0.53,MH,1722582884.0,,
1002,"{'lon': 99.5156, 'lat': 7.4054}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,"{'temp': 33.05, 'feels_like': 40.05, 'temp_min': 33.05, 'temp_max': 33.05, 'pressure': 1008, 'humidity': 62, 'sea_level': 1008, 'grnd_level': 1005}",10000.0,"{'speed': 1.54, 'deg': 160}",{'all': 40},1722582885.0,"{'type': 1, 'id': 9284, 'country': 'TH', 'sunrise': 1722554106, 'sunset': 1722598871}",25200.0,1153072.0,Kantang,200.0,,,,,,,,,,{'1h': 1.15},
1003,,,,,,,,,,,,,,kantang,7.4054,99.5156,33.05,62.0,40.0,1.54,TH,1722582885.0,,
1004,"{'lon': -9.2767, 'lat': 38.7031}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 19.48, 'feels_like': 19.55, 'temp_min': 18.73, 'temp_max': 20.26, 'pressure': 1016, 'humidity': 79, 'sea_level': 1016, 'grnd_level': 1007}",10000.0,"{'speed': 6.17, 'deg': 340}",{'all': 20},1722582886.0,"{'type': 2, 'id': 2096343, 'country': 'PT', 'sunrise': 1722577176, 'sunset': 1722628019}",3600.0,2269449.0,Caxias,200.0,,,,,,,,,,,
1005,,,,,,,,,,,,,,caxias,38.7031,-9.2767,20.26,79.0,20.0,6.17,PT,1722582886.0,,
1006,"{'lon': -155.9956, 'lat': 19.6406}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 23.87, 'feels_like': 24.64, 'temp_min': 23.11, 'temp_max': 24.04, 'pressure': 1018, 'humidity': 89, 'sea_level': 1018, 'grnd_level': 1016}",10000.0,"{'speed': 1.34, 'deg': 345, 'gust': 1.34}",{'all': 77},1722582887.0,"{'type': 2, 'id': 2002394, 'country': 'US', 'sunrise': 1722528010, 'sunset': 1722574815}",-36000.0,5847504.0,Kailua-Kona,200.0,,,,,,,,,,,
1007,,,,,,,,,,,,,,kailua-kona,19.6406,-155.9956,24.04,89.0,77.0,1.34,US,1722582887.0,,
1008,"{'lon': -25.4333, 'lat': 37.7167}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 20.23, 'feels_like': 20.4, 'temp_min': 20.23, 'temp_max': 20.23, 'pressure': 1022, 'humidity': 80, 'sea_level': 1022, 'grnd_level': 999}",10000.0,"{'speed': 0.95, 'deg': 287, 'gust': 1.13}",{'all': 75},1722582888.0,"{'type': 1, 'id': 6899, 'country': 'PT', 'sunrise': 1722581187, 'sunset': 1722631763}",0.0,3372472.0,Vila Franca do Campo,200.0,,,,,,,,,,{'1h': 0.13},
1009,,,,,,,,,,,,,,vila franca do campo,37.7167,-25.4333,20.23,80.0,75.0,0.95,PT,1722582888.0,,
1010,"{'lon': 106.9167, 'lat': 11.5333}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 32.19, 'feels_like': 38.82, 'temp_min': 32.19, 'temp_max': 32.19, 'pressure': 1008, 'humidity': 64, 'sea_level': 1008, 'grnd_level': 996}",10000.0,"{'speed': 2.13, 'deg': 275, 'gust': 2.59}",{'all': 100},1722582889.0,"{'type': 2, 'id': 2089300, 'country': 'VN', 'sunrise': 1722552001, 'sunset': 1722597424}",25200.0,1582436.0,Don Luan,200.0,,,,,,,,,,,
1011,,,,,,,,,,,,,,don luan,11.5333,106.9167,32.19,64.0,100.0,2.13,VN,1722582889.0,,
1012,"{'lon': -118.1892, 'lat': 33.767}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 19.16, 'feels_like': 19.38, 'temp_min': 17.77, 'temp_max': 21.88, 'pressure': 1017, 'humidity': 86, 'sea_level': 1017, 'grnd_level': 1016}",10000.0,"{'speed': 3.6, 'deg': 340}",{'all': 0},1722582861.0,"{'type': 2, 'id': 2004664, 'country': 'US', 'sunrise': 1722603945, 'sunset': 1722653526}",-25200.0,5367929.0,Long Beach,200.0,,,,,,,,,,,
1013,,,,,,,,,,,,,,long beach,33.767,-118.1892,21.88,86.0,0.0,3.6,US,1722582861.0,,
